ID,x0,x1,x2
112,0.08,0.4,0
113,0.12,0.4,0
114,0.16,0.4,0
115,0.2,0.4,0
116,0.24,0.4,0
117,0.28,0.4,0
118,0.32,0.4,0
119,0.36,0.4,0
120,0.4,0.4,0
121,0,0.44,0
122,0.04,0.44,0
123,0.08,0.44,0
124,0.12,0.44,0
125,0.16,0.44,0
126,0.2,0.44,0
127,0.24,0.44,0
128,0.28,0.44,0
129,0.32,0.44,0
130,0.36,0.44,0
131,0.4,0.44,0
132,0,0.48,0
133,0.04,0.48,0
134,0.08,0.48,0
135,0.12,0.48,0
136,0.16,0.48,0
137,0.2,0.48,0
138,0.24,0.48,0
139,0.28,0.48,0
140,0.32,0.48,0
141,0.36,0.48,0
142,0.4,0.48,0
143,0,0.52,0
144,0.04,0.52,0
145,0.08,0.52,0
146,0.12,0.52,0
147,0.16,0.52,0
148,0.2,0.52,0
149,0.24,0.52,0
150,0.28,0.52,0
151,0.32,0.52,0
152,0.36,0.52,0
153,0.4,0.52,0
154,0,0.56,0
155,0.04,0.56,0
156,0.08,0.56,0
157,0.12,0.56,0
158,0.16,0.56,0
159,0.2,0.56,0
160,0.24,0.56,0
161,0.28,0.56,0
162,0.32,0.56,0
163,0.36,0.56,0
164,0.4,0.56,0
165,0,0.6,0
166,0.04,0.6,0
167,0.08,0.6,0
168,0.12,0.6,0
169,0.16,0.6,0
170,0.2,0.6,0
171,0.24,0.6,0
172,0.28,0.6,0
173,0.32,0.6,0
174,0.36,0.6,0
175,0.4,0.6,0
176,0,0.64,0
177,0.04,0.64,0
178,0.08,0.64,0
179,0.12,0.64,0
180,0.16,0.64,0
181,0.2,0.64,0
182,0.24,0.64,0
183,0.28,0.64,0
184,0.32,0.64,0
185,0.36,0.64,0
186,0.4,0.64,0
187,0,0.68,0
188,0.04,0.68,0
189,0.08,0.68,0
190,0.12,0.68,0
191,0.16,0.68,0
192,0.2,0.68,0
193,0.24,0.68,0
194,0.28,0.68,0
195,0.32,0.68,0
196,0.36,0.68,0
197,0.4,0.68,0
198,0,0.72,0
199,0.04,0.72,0
200,0.08,0.72,0
201,0.12,0.72,0
202,0.16,0.72,0
203,0.2,0.72,0
204,0.24,0.72,0
205,0.28,0.72,0
206,0.32,0.72,0
207,0.36,0.72,0
208,0.4,0.72,0
209,0,0.76,0
210,0.04,0.76,0
211,0.08,0.76,0
212,0.12,0.76,0
213,0.16,0.76,0
214,0.2,0.76,0
215,0.24,0.76,0
216,0.28,0.76,0
217,0.32,0.76,0
218,0.36,0.76,0
219,0.4,0.76,0
220,0,0.8,0
221,0.04,0.8,0
222,0.08,0.8,0
223,0.12,0.8,0
224,0.16,0.8,0
225,0.2,0.8,0
226,0.24,0.8,0
227,0.28,0.8,0
228,0.32,0.8,0
229,0.36,0.8,0
230,0.4,0.8,0
231,0,0.84,0
232,0.04,0.84,0
233,0.08,0.84,0
234,0.12,0.84,0
235,0.16,0.84,0
236,0.2,0.84,0
237,0.24,0.84,0
238,0.28,0.84,0
239,0.32,0.84,0
240,0.36,0.84,0
241,0.4,0.84,0
242,0,0.88,0
243,0.04,0.88,0
244,0.08,0.88,0
245,0.12,0.88,0
246,0.16,0.88,0
247,0.2,0.88,0
248,0.24,0.88,0
249,0.28,0.88,0
250,0.32,0.88,0
251,0.36,0.88,0
252,0.4,0.88,0
253,0,0.92,0
254,0.04,0.92,0
255,0.08,0.92,0
256,0.12,0.92,0
257,0.16,0.92,0
258,0.2,0.92,0
259,0.24,0.92,0
260,0.28,0.92,0
261,0.32,0.92,0
262,0.36,0.92,0
263,0.4,0.92,0
264,0,0.96,0
265,0.04,0.96,0
266,0.08,0.96,0
267,0.12,0.96,0
268,0.16,0.96,0
269,0.2,0.96,0
270,0.24,0.96,0
271,0.28,0.96,0
272,0.32,0.96,0
273,0.36,0.96,0
274,0.4,0.96,0
275,0,1,0
276,0.04,1,0
277,0.08,1,0
278,0.12,1,0
279,0.16,1,0
280,0.2,1,0
281,0.24,1,0
282,0.28,1,0
283,0.32,1,0
284,0.36,1,0
285,0.4,1,0
286,0,0,0.04
287,0.04,0,0.04
288,0.08,0,0.04
289,0.12,0,0.04
290,0.16,0,0.04
291,0.2,0,0.04
292,0.24,0,0.04
293,0.28,0,0.04
294,0.32,0,0.04
295,0.36,0,0.04
296,0.4,0,0.04
297,0,0.04,0.04
298,0.04,0.04,0.04
299,0.08,0.04,0.04
300,0.12,0.04,0.04
301,0.16,0.04,0.04
302,0.2,0.04,0.04
303,0.24,0.04,0.04
304,0.28,0.04,0.04
305,0.32,0.04,0.04
306,0.36,0.04,0.04
307,0.4,0.04,0.04
308,0,0.08,0.04
309,0.04,0.08,0.04
310,0.08,0.08,0.04
311,0.12,0.08,0.04
312,0.16,0.08,0.04
313,0.2,0.08,0.04
314,0.24,0.08,0.04
315,0.28,0.08,0.04
316,0.32,0.08,0.04
317,0.36,0.08,0.04
318,0.4,0.08,0.04
319,0,0.12,0.04
320,0.04,0.12,0.04
321,0.08,0.12,0.04
322,0.12,0.12,0.04
323,0.16,0.12,0.04
324,0.2,0.12,0.04
325,0.24,0.12,0.04
326,0.28,0.12,0.04
327,0.32,0.12,0.04
328,0.36,0.12,0.04
329,0.4,0.12,0.04
330,0,0.16,0.04
331,0.04,0.16,0.04
332,0.08,0.16,0.04
333,0.12,0.16,0.04
334,0.16,0.16,0.04
335,0.2,0.16,0.04
336,0.24,0.16,0.04
337,0.28,0.16,0.04
338,0.32,0.16,0.04
339,0.36,0.16,0.04
340,0.4,0.16,0.04
341,0,0.2,0.04
342,0.04,0.2,0.04
343,0.08,0.2,0.04
344,0.12,0.2,0.04
345,0.16,0.2,0.04
346,0.2,0.2,0.04
347,0.24,0.2,0.04
348,0.28,0.2,0.04
349,0.32,0.2,0.04
350,0.36,0.2,0.04
351,0.4,0.2,0.04
352,0,0.24,0.04
353,0.04,0.24,0.04
354,0.08,0.24,0.04
355,0.12,0.24,0.04
356,0.16,0.24,0.04
357,0.2,0.24,0.04
358,0.24,0.24,0.04
359,0.28,0.24,0.04
360,0.32,0.24,0.04
361,0.36,0.24,0.04
362,0.4,0.24,0.04
363,0,0.28,0.04
364,0.04,0.28,0.04
365,0.08,0.28,0.04
366,0.12,0.28,0.04
367,0.16,0.28,0.04
368,0.2,0.28,0.04
369,0.24,0.28,0.04
370,0.28,0.28,0.04
371,0.32,0.28,0.04
372,0.36,0.28,0.04
373,0.4,0.28,0.04
374,0,0.32,0.04
375,0.04,0.32,0.04
376,0.08,0.32,0.04
377,0.12,0.32,0.04
378,0.16,0.32,0.04
379,0.2,0.32,0.04
380,0.24,0.32,0.04
381,0.28,0.32,0.04
382,0.32,0.32,0.04
383,0.36,0.32,0.04
384,0.4,0.32,0.04
385,0,0.36,0.04
386,0.04,0.36,0.04
387,0.08,0.36,0.04
388,0.12,0.36,0.04
389,0.16,0.36,0.04
390,0.2,0.36,0.04
391,0.24,0.36,0.04
392,0.28,0.36,0.04
393,0.32,0.36,0.04
394,0.36,0.36,0.04
395,0.4,0.36,0.04
396,0,0.4,0.04
397,0.04,0.4,0.04
398,0.08,0.4,0.04
399,0.12,0.4,0.04
400,0.16,0.4,0.04
401,0.2,0.4,0.04
402,0.24,0.4,0.04
403,0.28,0.4,0.04
404,0.32,0.4,0.04
405,0.36,0.4,0.04
406,0.4,0.4,0.04
407,0,0.44,0.04
408,0.04,0.44,0.04
409,0.08,0.44,0.04
410,0.12,0.44,0.04
411,0.16,0.44,0.04
412,0.2,0.44,0.04
413,0.24,0.44,0.04
414,0.28,0.44,0.04
415,0.32,0.44,0.04
416,0.36,0.44,0.04
417,0.4,0.44,0.04
418,0,0.48,0.04
419,0.04,0.48,0.04
420,0.08,0.48,0.04
421,0.12,0.48,0.04
422,0.16,0.48,0.04
423,0.2,0.48,0.04
424,0.24,0.48,0.04
425,0.28,0.48,0.04
426,0.32,0.48,0.04
427,0.36,0.48,0.04
428,0.4,0.48,0.04
429,0,0.52,0.04
430,0.04,0.52,0.04
431,0.08,0.52,0.04
432,0.12,0.52,0.04
433,0.16,0.52,0.04
434,0.2,0.52,0.04
435,0.24,0.52,0.04
436,0.28,0.52,0.04
437,0.32,0.52,0.04
438,0.36,0.52,0.04
439,0.4,0.52,0.04
440,0,0.56,0.04
441,0.04,0.56,0.04
442,0.08,0.56,0.04
443,0.12,0.56,0.04
444,0.16,0.56,0.04
445,0.2,0.56,0.04
446,0.24,0.56,0.04
447,0.28,0.56,0.04
448,0.32,0.56,0.04
449,0.36,0.56,0.04
450,0.4,0.56,0.04
451,0,0.6,0.04
452,0.04,0.6,0.04
453,0.08,0.6,0.04
454,0.12,0.6,0.04
455,0.16,0.6,0.04
456,0.2,0.6,0.04
457,0.24,0.6,0.04
458,0.28,0.6,0.04
459,0.32,0.6,0.04
460,0.36,0.6,0.04
461,0.4,0.6,0.04
462,0,0.64,0.04
463,0.04,0.64,0.04
464,0.08,0.64,0.04
465,0.12,0.64,0.04
466,0.16,0.64,0.04
467,0.2,0.64,0.04
468,0.24,0.64,0.04
469,0.28,0.64,0.04
470,0.32,0.64,0.04
471,0.36,0.64,0.04
472,0.4,0.64,0.04
473,0,0.68,0.04
474,0.04,0.68,0.04
475,0.08,0.68,0.04
476,0.12,0.68,0.04
477,0.16,0.68,0.04
478,0.2,0.68,0.04
479,0.24,0.68,0.04
480,0.28,0.68,0.04
481,0.32,0.68,0.04
482,0.36,0.68,0.04
483,0.4,0.68,0.04
484,0,0.72,0.04
485,0.04,0.72,0.04
486,0.08,0.72,0.04
487,0.12,0.72,0.04
488,0.16,0.72,0.04
489,0.2,0.72,0.04
490,0.24,0.72,0.04
491,0.28,0.72,0.04
492,0.32,0.72,0.04
493,0.36,0.72,0.04
494,0.4,0.72,0.04
495,0,0.76,0.04
496,0.04,0.76,0.04
497,0.08,0.76,0.04
498,0.12,0.76,0.04
499,0.16,0.76,0.04
500,0.2,0.76,0.04
501,0.24,0.76,0.04
502,0.28,0.76,0.04
503,0.32,0.76,0.04
504,0.36,0.76,0.04
505,0.4,0.76,0.04
506,0,0.8,0.04
507,0.04,0.8,0.04
508,0.08,0.8,0.04
509,0.12,0.8,0.04
510,0.16,0.8,0.04
511,0.2,0.8,0.04
512,0.24,0.8,0.04
513,0.28,0.8,0.04
514,0.32,0.8,0.04
515,0.36,0.8,0.04
516,0.4,0.8,0.04
517,0,0.84,0.04
518,0.04,0.84,0.04
519,0.08,0.84,0.04
520,0.12,0.84,0.04
521,0.16,0.84,0.04
522,0.2,0.84,0.04
523,0.24,0.84,0.04
524,0.28,0.84,0.04
525,0.32,0.84,0.04
526,0.36,0.84,0.04
527,0.4,0.84,0.04
528,0,0.88,0.04
529,0.04,0.88,0.04
530,0.08,0.88,0.04
531,0.12,0.88,0.04
532,0.16,0.88,0.04
533,0.2,0.88,0.04
534,0.24,0.88,0.04
535,0.28,0.88,0.04
536,0.32,0.88,0.04
537,0.36,0.88,0.04
538,0.4,0.88,0.04
539,0,0.92,0.04
540,0.04,0.92,0.04
541,0.08,0.92,0.04
542,0.12,0.92,0.04
543,0.16,0.92,0.04
544,0.2,0.92,0.04
545,0.24,0.92,0.04
546,0.28,0.92,0.04
547,0.32,0.92,0.04
548,0.36,0.92,0.04
549,0.4,0.92,0.04
550,0,0.96,0.04
551,0.04,0.96,0.04
552,0.08,0.96,0.04
553,0.12,0.96,0.04
554,0.16,0.96,0.04
555,0.2,0.96,0.04
556,0.24,0.96,0.04
557,0.28,0.96,0.04
558,0.32,0.96,0.04
559,0.36,0.96,0.04
560,0.4,0.96,0.04
561,0,1,0.04
562,0.04,1,0.04
563,0.08,1,0.04
564,0.12,1,0.04
565,0.16,1,0.04
566,0.2,1,0.04
567,0.24,1,0.04
568,0.28,1,0.04
569,0.32,1,0.04
570,0.36,1,0.04
571,0.4,1,0.04
572,0,0,0.08
573,0.04,0,0.08
574,0.08,0,0.08
575,0.12,0,0.08
576,0.16,0,0.08
577,0.2,0,0.08
578,0.24,0,0.08
579,0.28,0,0.08
580,0.32,0,0.08
581,0.36,0,0.08
582,0.4,0,0.08
583,0,0.04,0.08
584,0.04,0.04,0.08
585,0.08,0.04,0.08
586,0.12,0.04,0.08
587,0.16,0.04,0.08
588,0.2,0.04,0.08
589,0.24,0.04,0.08
590,0.28,0.04,0.08
591,0.32,0.04,0.08
592,0.36,0.04,0.08
593,0.4,0.04,0.08
594,0,0.08,0.08
595,0.04,0.08,0.08
596,0.08,0.08,0.08
597,0.12,0.08,0.08
598,0.16,0.08,0.08
599,0.2,0.08,0.08
600,0.24,0.08,0.08
601,0.28,0.08,0.08
602,0.32,0.08,0.08
603,0.36,0.08,0.08
604,0.4,0.08,0.08
605,0,0.12,0.08
606,0.04,0.12,0.08
607,0.08,0.12,0.08
608,0.12,0.12,0.08
609,0.16,0.12,0.08
610,0.2,0.12,0.08
611,0.24,0.12,0.08
612,0.28,0.12,0.08
613,0.32,0.12,0.08
614,0.36,0.12,0.08
615,0.4,0.12,0.08
616,0,0.16,0.08
617,0.04,0.16,0.08
618,0.08,0.16,0.08
619,0.12,0.16,0.08
620,0.16,0.16,0.08
621,0.2,0.16,0.08
622,0.24,0.16,0.08
623,0.28,0.16,0.08
624,0.32,0.16,0.08
625,0.36,0.16,0.08
626,0.4,0.16,0.08
627,0,0.2,0.08
628,0.04,0.2,0.08
629,0.08,0.2,0.08
630,0.12,0.2,0.08
631,0.16,0.2,0.08
632,0.2,0.2,0.08
633,0.24,0.2,0.08
634,0.28,0.2,0.08
635,0.32,0.2,0.08
636,0.36,0.2,0.08
637,0.4,0.2,0.08
638,0,0.24,0.08
639,0.04,0.24,0.08
640,0.08,0.24,0.08
641,0.12,0.24,0.08
642,0.16,0.24,0.08
643,0.2,0.24,0.08
644,0.24,0.24,0.08
645,0.28,0.24,0.08
646,0.32,0.24,0.08
647,0.36,0.24,0.08
648,0.4,0.24,0.08
649,0,0.28,0.08
650,0.04,0.28,0.08
651,0.08,0.28,0.08
652,0.12,0.28,0.08
653,0.16,0.28,0.08
654,0.2,0.28,0.08
655,0.24,0.28,0.08
656,0.28,0.28,0.08
657,0.32,0.28,0.08
658,0.36,0.28,0.08
659,0.4,0.28,0.08
660,0,0.32,0.08
661,0.04,0.32,0.08
662,0.08,0.32,0.08
663,0.12,0.32,0.08
664,0.16,0.32,0.08
665,0.2,0.32,0.08
666,0.24,0.32,0.08
667,0.28,0.32,0.08
668,0.32,0.32,0.08
669,0.36,0.32,0.08
670,0.4,0.32,0.08
671,0,0.36,0.08
672,0.04,0.36,0.08
673,0.08,0.36,0.08
674,0.12,0.36,0.08
675,0.16,0.36,0.08
676,0.2,0.36,0.08
677,0.24,0.36,0.08
678,0.28,0.36,0.08
679,0.32,0.36,0.08
680,0.36,0.36,0.08
681,0.4,0.36,0.08
682,0,0.4,0.08
683,0.04,0.4,0.08
684,0.08,0.4,0.08
685,0.12,0.4,0.08
686,0.16,0.4,0.08
687,0.2,0.4,0.08
688,0.24,0.4,0.08
689,0.28,0.4,0.08
690,0.32,0.4,0.08
691,0.36,0.4,0.08
692,0.4,0.4,0.08
693,0,0.44,0.08
694,0.04,0.44,0.08
695,0.08,0.44,0.08
696,0.12,0.44,0.08
697,0.16,0.44,0.08
698,0.2,0.44,0.08
699,0.24,0.44,0.08
700,0.28,0.44,0.08
701,0.32,0.44,0.08
702,0.36,0.44,0.08
703,0.4,0.44,0.08
704,0,0.48,0.08
705,0.04,0.48,0.08
706,0.08,0.48,0.08
707,0.12,0.48,0.08
708,0.16,0.48,0.08
709,0.2,0.48,0.08
710,0.24,0.48,0.08
711,0.28,0.48,0.08
712,0.32,0.48,0.08
713,0.36,0.48,0.08
714,0.4,0.48,0.08
715,0,0.52,0.08
716,0.04,0.52,0.08
717,0.08,0.52,0.08
718,0.12,0.52,0.08
719,0.16,0.52,0.08
720,0.2,0.52,0.08
721,0.24,0.52,0.08
722,0.28,0.52,0.08
723,0.32,0.52,0.08
724,0.36,0.52,0.08
725,0.4,0.52,0.08
726,0,0.56,0.08
727,0.04,0.56,0.08
728,0.08,0.56,0.08
729,0.12,0.56,0.08
730,0.16,0.56,0.08
731,0.2,0.56,0.08
732,0.24,0.56,0.08
733,0.28,0.56,0.08
734,0.32,0.56,0.08
735,0.36,0.56,0.08
736,0.4,0.56,0.08
737,0,0.6,0.08
738,0.04,0.6,0.08
739,0.08,0.6,0.08
740,0.12,0.6,0.08
741,0.16,0.6,0.08
742,0.2,0.6,0.08
743,0.24,0.6,0.08
744,0.28,0.6,0.08
745,0.32,0.6,0.08
746,0.36,0.6,0.08
747,0.4,0.6,0.08
748,0,0.64,0.08
749,0.04,0.64,0.08
750,0.08,0.64,0.08
751,0.12,0.64,0.08
752,0.16,0.64,0.08
753,0.2,0.64,0.08
754,0.24,0.64,0.08
755,0.28,0.64,0.08
756,0.32,0.64,0.08
757,0.36,0.64,0.08
758,0.4,0.64,0.08
759,0,0.68,0.08
760,0.04,0.68,0.08
761,0.08,0.68,0.08
762,0.12,0.68,0.08
763,0.16,0.68,0.08
764,0.2,0.68,0.08
765,0.24,0.68,0.08
766,0.28,0.68,0.08
767,0.32,0.68,0.08
768,0.36,0.68,0.08
769,0.4,0.68,0.08
770,0,0.72,0.08
771,0.04,0.72,0.08
772,0.08,0.72,0.08
773,0.12,0.72,0.08
774,0.16,0.72,0.08
775,0.2,0.72,0.08
776,0.24,0.72,0.08
777,0.28,0.72,0.08
778,0.32,0.72,0.08
779,0.36,0.72,0.08
780,0.4,0.72,0.08
781,0,0.76,0.08
782,0.04,0.76,0.08
783,0.08,0.76,0.08
784,0.12,0.76,0.08
785,0.16,0.76,0.08
786,0.2,0.76,0.08
787,0.24,0.76,0.08
788,0.28,0.76,0.08
789,0.32,0.76,0.08
790,0.36,0.76,0.08
791,0.4,0.76,0.08
792,0,0.8,0.08
793,0.04,0.8,0.08
794,0.08,0.8,0.08
795,0.12,0.8,0.08
796,0.16,0.8,0.08
797,0.2,0.8,0.08
798,0.24,0.8,0.08
799,0.28,0.8,0.08
800,0.32,0.8,0.08
801,0.36,0.8,0.08
802,0.4,0.8,0.08
803,0,0.84,0.08
804,0.04,0.84,0.08
805,0.08,0.84,0.08
806,0.12,0.84,0.08
807,0.16,0.84,0.08
808,0.2,0.84,0.08
809,0.24,0.84,0.08
810,0.28,0.84,0.08
811,0.32,0.84,0.08
812,0.36,0.84,0.08
813,0.4,0.84,0.08
814,0,0.88,0.08
815,0.04,0.88,0.08
816,0.08,0.88,0.08
817,0.12,0.88,0.08
818,0.16,0.88,0.08
819,0.2,0.88,0.08
820,0.24,0.88,0.08
821,0.28,0.88,0.08
822,0.32,0.88,0.08
823,0.36,0.88,0.08
824,0.4,0.88,0.08
825,0,0.92,0.08
826,0.04,0.92,0.08
827,0.08,0.92,0.08
828,0.12,0.92,0.08
829,0.16,0.92,0.08
830,0.2,0.92,0.08
831,0.24,0.92,0.08
832,0.28,0.92,0.08
833,0.32,0.92,0.08
834,0.36,0.92,0.08
835,0.4,0.92,0.08
836,0,0.96,0.08
837,0.04,0.96,0.08
838,0.08,0.96,0.08
839,0.12,0.96,0.08
840,0.16,0.96,0.08
841,0.2,0.96,0.08
842,0.24,0.96,0.08
843,0.28,0.96,0.08
844,0.32,0.96,0.08
845,0.36,0.96,0.08
846,0.4,0.96,0.08
847,0,1,0.08
848,0.04,1,0.08
849,0.08,1,0.08
850,0.12,1,0.08
851,0.16,1,0.08
852,0.2,1,0.08
853,0.24,1,0.08
854,0.28,1,0.08
855,0.32,1,0.08
856,0.36,1,0.08
857,0.4,1,0.08
858,0,0,0.12
859,0.04,0,0.12
860,0.08,0,0.12
861,0.12,0,0.12
862,0.16,0,0.12
863,0.2,0,0.12
864,0.24,0,0.12
865,0.28,0,0.12
866,0.32,0,0.12
867,0.36,0,0.12
868,0.4,0,0.12
869,0,0.04,0.12
870,0.04,0.04,0.12
871,0.08,0.04,0.12
872,0.12,0.04,0.12
873,0.16,0.04,0.12
874,0.2,0.04,0.12
875,0.24,0.04,0.12
876,0.28,0.04,0.12
877,0.32,0.04,0.12
878,0.36,0.04,0.12
879,0.4,0.04,0.12
880,0,0.08,0.12
881,0.04,0.08,0.12
882,0.08,0.08,0.12
883,0.12,0.08,0.12
884,0.16,0.08,0.12
885,0.2,0.08,0.12
886,0.24,0.08,0.12
887,0.28,0.08,0.12
888,0.32,0.08,0.12
889,0.36,0.08,0.12
890,0.4,0.08,0.12
891,0,0.12,0.12
892,0.04,0.12,0.12
893,0.08,0.12,0.12
894,0.12,0.12,0.12
895,0.16,0.12,0.12
896,0.2,0.12,0.12
897,0.24,0.12,0.12
898,0.28,0.12,0.12
899,0.32,0.12,0.12
900,0.36,0.12,0.12
901,0.4,0.12,0.12
902,0,0.16,0.12
903,0.04,0.16,0.12
904,0.08,0.16,0.12
905,0.12,0.16,0.12
906,0.16,0.16,0.12
907,0.2,0.16,0.12
908,0.24,0.16,0.12
909,0.28,0.16,0.12
910,0.32,0.16,0.12
911,0.36,0.16,0.12
912,0.4,0.16,0.12
913,0,0.2,0.12
914,0.04,0.2,0.12
915,0.08,0.2,0.12
916,0.12,0.2,0.12
917,0.16,0.2,0.12
918,0.2,0.2,0.12
919,0.24,0.2,0.12
920,0.28,0.2,0.12
921,0.32,0.2,0.12
922,0.36,0.2,0.12
923,0.4,0.2,0.12
924,0,0.24,0.12
925,0.04,0.24,0.12
926,0.08,0.24,0.12
927,0.12,0.24,0.12
928,0.16,0.24,0.12
929,0.2,0.24,0.12
930,0.24,0.24,0.12
931,0.28,0.24,0.12
932,0.32,0.24,0.12
933,0.36,0.24,0.12
934,0.4,0.24,0.12
935,0,0.28,0.12
936,0.04,0.28,0.12
937,0.08,0.28,0.12
938,0.12,0.28,0.12
939,0.16,0.28,0.12
940,0.2,0.28,0.12
941,0.24,0.28,0.12
942,0.28,0.28,0.12
943,0.32,0.28,0.12
944,0.36,0.28,0.12
945,0.4,0.28,0.12
946,0,0.32,0.12
947,0.04,0.32,0.12
948,0.08,0.32,0.12
949,0.12,0.32,0.12
950,0.16,0.32,0.12
951,0.2,0.32,0.12
952,0.24,0.32,0.12
953,0.28,0.32,0.12
954,0.32,0.32,0.12
955,0.36,0.32,0.12
956,0.4,0.32,0.12
957,0,0.36,0.12
958,0.04,0.36,0.12
959,0.08,0.36,0.12
960,0.12,0.36,0.12
961,0.16,0.36,0.12
962,0.2,0.36,0.12
963,0.24,0.36,0.12
964,0.28,0.36,0.12
965,0.32,0.36,0.12
966,0.36,0.36,0.12
967,0.4,0.36,0.12
968,0,0.4,0.12
969,0.04,0.4,0.12
970,0.08,0.4,0.12
971,0.12,0.4,0.12
972,0.16,0.4,0.12
973,0.2,0.4,0.12
974,0.24,0.4,0.12
975,0.28,0.4,0.12
976,0.32,0.4,0.12
977,0.36,0.4,0.12
978,0.4,0.4,0.12
979,0,0.44,0.12
980,0.04,0.44,0.12
981,0.08,0.44,0.12
982,0.12,0.44,0.12
983,0.16,0.44,0.12
984,0.2,0.44,0.12
985,0.24,0.44,0.12
986,0.28,0.44,0.12
987,0.32,0.44,0.12
988,0.36,0.44,0.12
989,0.4,0.44,0.12
990,0,0.48,0.12
991,0.04,0.48,0.12
992,0.08,0.48,0.12
993,0.12,0.48,0.12
994,0.16,0.48,0.12
995,0.2,0.48,0.12
996,0.24,0.48,0.12
997,0.28,0.48,0.12
998,0.32,0.48,0.12
999,0.36,0.48,0.12
1000,0.4,0.48,0.12
1001,0,0.52,0.12
1002,0.04,0.52,0.12
1003,0.08,0.52,0.12
1004,0.12,0.52,0.12
1005,0.16,0.52,0.12
1006,0.2,0.52,0.12
1007,0.24,0.52,0.12
1008,0.28,0.52,0.12
1009,0.32,0.52,0.12
1010,0.36,0.52,0.12
1011,0.4,0.52,0.12
1012,0,0.56,0.12
1013,0.04,0.56,0.12
1014,0.08,0.56,0.12
1015,0.12,0.56,0.12
1016,0.16,0.56,0.12
1017,0.2,0.56,0.12
1018,0.24,0.56,0.12
1019,0.28,0.56,0.12
1020,0.32,0.56,0.12
1021,0.36,0.56,0.12
1022,0.4,0.56,0.12
1023,0,0.6,0.12
1024,0.04,0.6,0.12
1025,0.08,0.6,0.12
1026,0.12,0.6,0.12
1027,0.16,0.6,0.12
1028,0.2,0.6,0.12
1029,0.24,0.6,0.12
1030,0.28,0.6,0.12
1031,0.32,0.6,0.12
1032,0.36,0.6,0.12
1033,0.4,0.6,0.12
1034,0,0.64,0.12
1035,0.04,0.64,0.12
1036,0.08,0.64,0.12
1037,0.12,0.64,0.12
1038,0.16,0.64,0.12
1039,0.2,0.64,0.12
1040,0.24,0.64,0.12
1041,0.28,0.64,0.12
1042,0.32,0.64,0.12
1043,0.36,0.64,0.12
1044,0.4,0.64,0.12
1045,0,0.68,0.12
1046,0.04,0.68,0.12
1047,0.08,0.68,0.12
1048,0.12,0.68,0.12
1049,0.16,0.68,0.12
1050,0.2,0.68,0.12
1051,0.24,0.68,0.12
1052,0.28,0.68,0.12
1053,0.32,0.68,0.12
1054,0.36,0.68,0.12
1055,0.4,0.68,0.12
1056,0,0.72,0.12
1057,0.04,0.72,0.12
1058,0.08,0.72,0.12
